"link","puesto","empresa","nivel","area","fecha","detalle","departamento","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"https://trabajo.gallito.com.uy/anuncio/analista-en-soporte-de-sistemas-yee4v","ANALISTA EN SOPORTE DE SISTEMAS","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Seleccionamos para importante empresa de compra y distribución de productos.

Candidatos con formación vinculada a carreras de Tecnologías de la Informació ...","montevideo",2019-11-10 20:09:42,"
            Proporcionará asistencia con el hardware y software de la empresa.
Brindará asistencia técnica a los usuarios en el área de informática para resolver los inconvenientes que puedan tener con sus equipos.
Efectuará el manejo preventivo y mejora de licencias.
Manejará las redes y los servidores.
Brindará soporte a nivel I, II y III.        ","
            Seleccionamos para importante empresa de compra y distribución de productos.
Candidatos con formación vinculada a carreras de Tecnologías de la Información.
Deberán contar con conocimiento de ambiente Windows.
Será necesario poseer un mínimo de dos años de experiencia en posiciones similares (principalmente en manejo de redes, servidores, ERPs y mantenimiento preventivo).        ",NA
"https://trabajo.gallito.com.uy/anuncio/analista-en-soporte-de-sistemas-zdapa","ANALISTA EN SOPORTE DE SISTEMAS","ADVICE","Analista","Tecnologías de la información","Hace 3 semanas ","Seleccionamos para importante empresa de compra y distribución de productos.

Candidatos con formación vinculada a carreras de Tecnologías de la Informació ...","montevideo",2019-11-10 20:09:42,"
            Proporcionará asistencia con el hardware y software de la empresa.
Brindará asistencia técnica a los usuarios en el área de informática para resolver los inconvenientes que puedan tener con sus equipos.
Efectuará el manejo preventivo y mejora de licencias.
Manejará las redes y los servidores.
Brindará soporte a nivel I, II y III.        ","
            Seleccionamos para importante empresa de compra y distribución de productos.
Candidatos con formación vinculada a carreras de Tecnologías de la Información.
Deberán contar con conocimiento de ambiente Windows.
Será necesario poseer un mínimo de dos años de experiencia en posiciones similares (principalmente en manejo de redes, servidores, ERPs y mantenimiento preventivo).        ",NA
"https://trabajo.gallito.com.uy/anuncio/analista-funcional-djgn2","ANALISTA FUNCIONAL","Indutop S.A","Analista","Tecnologías de la información","Hace 1 mes ","El cargo tiene por objetivo coordinar los servicios proyectos de e–commerce y de innovación tecnológica de la organización, interactuando con los proveedor ...","montevideo",2019-11-10 20:09:42,"
            Dentro de las Responsabilidades del área se destacan:
- Recabar los requerimientos y necesidades funcionales de la organización e interactuar con los proveedores de tecnología, siendo el nexo entre el proveedor y el área de tecnología de la empresa.
- Colaborar en el diseño y desarrollo de la plataforma de e-commerce y su puesta en funcionamiento.
- Analizar temas clave con proveedores de tecnología aportando al desarrollo de la mejora continua y proyectos de expansión.  
- Dar seguimiento, control y cierre de los proyectos con sus presupuestos asignados.
Requisitos para el cargo:
• Estudiante avanzado o egresado de Ingeniería de Sistemas, Licenciatura de Sistemas, Analista de Sistemas, Tecnólogos, o carreras afines.
• Más de 4 años en Gestión de Proyectos de Tecnología, o en cargos similares con participación de proveedores locales o internacionales.
Se valora:
-Experiencia en e-commerce y desarrollo de aplicaciones web.
-Conocimientos en plataformas de pago y en seguridad informática.
-Conocimientos en Metodologías de Proyecto (PMP, Agile).        ","
            El cargo tiene por objetivo coordinar los servicios proyectos de e–commerce y de innovación tecnológica de la organización, interactuando con los proveedores de tecnología para determinar las mejores alternativas y su rendimiento.        ","
                Universitario en tecnología.Universitario en informática.Universitario en computación e informática.                Experiencia de 4 años en el área de Tecnologías de la información.                Manejo de programas:Visual basic a intermedio.Manejo de programas:Sap a avanzado.Manejo de programas:Html a avanzado.Manejo de programas:Linux a avanzado."
"https://trabajo.gallito.com.uy/anuncio/analista-funcional-ssr-todo-terreno-fuerte-en-programacion-y-altamente-proactivo-para-seguimiento-de-tareas-3sd6j","ANALISTA FUNCIONAL SSR CON CONOCIMIENTOS DE PROGRAMACION Y DESARROLLO BD. ALTAMENTE PROACTIVO","","Analista","Tecnologías de la información","Hace 1 mes ","Analista Funcional Ssr con conocimientos de Programacion y Desarrollo bd. Altamente proactivo Analista Funcional Ssr todo terreno, fuerte en programación y ...","montevideo",2019-11-10 20:09:42,"
            Analista Funcional Ssr todo terreno, fuerte en programación y altamente proactivo para seguimiento de tareas. Con gran capacidad de trabajar en Equipo y con líderes de proyectos en otros países.        ","
            Analista Funcional Ssr con conocimientos de Programacion y Desarrollo bd. Altamente proactivo        ","
                Universitario en tecnologías de información.Universitario en tecnologías de información.                Experiencia de 2 años en el área de Tecnologías de la información.Experiencia de 3 años en el área de Tecnologías de la información.                Manejo de programas:Sql a avanzado.Manejo de programas:Javascript a avanzado.Manejo de programas:Sql a avanzado.Manejo de programas:Javascript a intermedio.                Idioma Inglés a intermedio.Idioma Inglés a intermedio."
"https://trabajo.gallito.com.uy/anuncio/analista-programador-analista-de-sistemas-python-java-pyn49","ANALISTA PROGRAMADOR / ANALISTA DE SISTEMAS. PYTHON JAVA","Fundación Julio Ricaldoni","Analista","Tecnologías de la información","Hace 3 semanas ","Analista Programador / Analista de Sistemas – Python y Java


1- ANTECEDENTES:

1.1.	La FJR, es una fundación (persona jurídica de derecho privado y sin fi ...","montevideo",2019-11-10 20:09:42,"
            Tareas Claves:
•	Implementar en el lenguaje de programación definido, los sistemas que le sean asignados
•	Programar los módulos para los distintos sistemas informáticos, bajo pautas preestablecidas.
•	Realización de algoritmos y desarrollo de estructuras de control para resolver los problemas.
•	Documentar los sistemas implementados incluyendo: Manual de Usuario, Manual Técnico entre otros.
•	Testear y documentar casos de Prueba previamente definidos. Realizar pruebas de caja negra y blanca.
•	Realizar pruebas finales con los usuarios específicos, así como también desarrollar las mejoras que surjan de ésta interacción.
•	Aplicar mecanismos y metodologías de gestión de calidad, control de cambios, seguimiento, administración del riesgo y transferencia de conocimiento que permitan garantizar el cumplimiento de los objetivos del área.
•	Elaborar los informes que le sean solicitados.
•	Ensayar los sistemas elaborados para solucionar o corregir deficiencias o posibles errores.
•	Formación de usuarios sobre los sistemas desarrollados.
•	Asistencia a usuarios en las aplicaciones implementadas.
•	Mantenimiento y actualización de sistemas.
•	Manejar sistemas de incidentes para el seguimiento del proceso/proyecto o sistema.
•	Realizar otras tareas similares o afines que le encomiende su Supervisor inmediato.        ","
            Analista Programador / Analista de Sistemas – Python y Java
1- ANTECEDENTES:
1.1.	La FJR, es una fundación (persona jurídica de derecho privado y sin fines de lucro) regulada por la ley 17.163. Fue creada por la Facultad de Ingeniería de la Universidad de la Republica, con la misión de impulsar la vinculación de la Facultad con su entorno, en especial con el sistema productivo, a los efectos de contribuir al desarrollo social y económico del país, mejorar permanentemente la calidad de la ingeniería, enseñanza y la investigación, así como propiciar el sentido de pertenencia a la facultad de los tres órdenes. 
1.2.	La Fundación Julio Ricaldoni ha firmado un acuerdo marco con la Universidad de la   República (UDELAR) con el objeto de apoyarse mutuamente en la formulación, planeamiento, ejecución y administración de proyectos en áreas de interés común.  A través del acuerdo referido se habilitará la participación de docentes y profesionales de la Facultad de Ingeniería, en proyectos de mutuo interés.
1.3.	ANTECEDENTES DEL PROYECTO ESPECÍFICO DEL LLAMADO
El Ministerio de Relaciones Exteriores tiene dentro de sus cometidos desarrollar Sistemas Informáticos y de Comunicaciones que sirven a la transferencia de la información a través de redes a nivel internacional.
El Ministerio de Relaciones Exteriores, en el marco de sus cometidos, ha detectado necesidades de apoyo para llevar adelante sus planes de desarrollo científico y tecnológico, en diversas áreas. 
1.4.	ANTECEDENTES DEL CONVENIO Y PROPUESTA TÉCNICA
Con fecha 13 de febrero de 2019 la FJR y el MRREE, suscribieron un convenio de cooperación por el cual se compromete a brindar al Ministerio de Relaciones Exteriores cooperación técnico profesional, para el fortalecimiento de sus capacidades técnicas y el impulso de desarrollos científicos y tecnológicos en todas las áreas de la ingeniería que resulten de interés del MRREE. Dicho apoyo se alinea con los objetivos y las líneas estratégicas establecidas por el MRREE.
En ese marco, con fecha 25/06/2019 fue aprobada la PT 001-2019 cuyo objeto es brindar apoyo al MRREE en el fortalecimiento de la Dirección de Tecnologías de la Información y Comunicaciones. En ese marco, la FJR requiere contratar un consultor individual.
2.- PERFIL
    Requisitos solicitados:
Excluyentes
A.	-  Formación:  
o	Título universitario informático o de Analista de Sistemas o Analista Programador expedido por la Universidad de la República o similar reconocido por el Organismo competente.
o	Lenguajes de programación, metodología de sistemas, seguridad y base de datos. 
o	Conocimientos de Python / Odoo
o	Conocimientos de Java
B.	-  Experiencia:
o	Experiencia comprobable no menor a 2 años en las funciones precedentemente detalladas.
A valorar:
A.- Formación:
o	Metodología de Análisis y Desarrollo de Software
o	Formación en Java
o	Formación en Python
o	Formación en OpenERP/Odoo 
o	Conocimientos de Genexus
o	Certificación Analista GeneXus
o	Conocimientos en GIT
o	Conocimientos en Linux (terminal)
o	Conocimientos de nuevas tecnologías de desarrollo web
o	En temas relacionados con la descripción del puesto.
B.- Experiencia:
o	Experiencia en proyectos de desarrollo de mediano y gran porte.
Competencias conductuales y/o funcionales
Ejecución
o	Mejorar métodos de trabajo.
o	Trabajo en equipo
o	Planificar, Organizar y Ejecutar las tareas asignadas.
o	Desarrollarse y compartir conocimientos.
o	Comunicar.
o	Orientación a Resultados
Personales 
o	Creatividad
o	Proactividad
o	Comunicación
o	Resolución de problemas
o	Capacidad de establecer prioridades
3.- ACTIVIDADES:
Tareas Claves:
•	Implementar en el lenguaje de programación definido, los sistemas que le sean asignados
•	Programar los módulos para los distintos sistemas informáticos, bajo pautas preestablecidas.
•	Realización de algoritmos y desarrollo de estructuras de control para resolver los problemas.
•	Documentar los sistemas implementados incluyendo: Manual de Usuario, Manual Técnico entre otros.
•	Testear y documentar casos de Prueba previamente definidos. Realizar pruebas de caja negra y blanca.
•	Realizar pruebas finales con los usuarios específicos, así como también desarrollar las mejoras que surjan de ésta interacción.
•	Aplicar mecanismos y metodologías de gestión de calidad, control de cambios, seguimiento, administración del riesgo y transferencia de conocimiento que permitan garantizar el cumplimiento de los objetivos del área.
•	Elaborar los informes que le sean solicitados.
•	Ensayar los sistemas elaborados para solucionar o corregir deficiencias o posibles errores.
•	Formación de usuarios sobre los sistemas desarrollados.
•	Asistencia a usuarios en las aplicaciones implementadas.
•	Mantenimiento y actualización de sistemas.
•	Manejar sistemas de incidentes para el seguimiento del proceso/proyecto o sistema.
•	Realizar otras tareas similares o afines que le encomiende su Supervisor inmediato.
Sin perjuicio de otras que pudieran surgir para la ejecución satisfactoria del proyecto.
4.- COORDINACIÓN Y EVALUACIÓN:
Las actividades se realizarán bajo la supervisión directa del encargado de la Dirección de Tecnologías de la Información y Comunicaciones del Ministerio de Relaciones Exteriores o quien éste designe.
5.- LUGAR Y PLAZO:
Los servicios serán prestados en la sede central del Ministerio de Relaciones Exteriores en la ciudad de Montevideo. El plazo de duración del contrato será de doce meses.
6.- RELACIÓN CONTRACTUAL Y RÉGIMEN DE DEDICACIÓN:
Contrato de arrendamiento de servicios con una dedicación flexible estimada de 25 horas semanales. 
7.- PRECIO:
Honorarios: se abonará la suma de $ 40.574 (pesos uruguayos cuarenta mil quinientos setenta y cuatro con 00/00) más IVA mensuales, por todo concepto.
Los aportes de IRPF e IVA a abonar a la DGI son por cuenta del profesional. La Fundación no es agente de retención.
8.- FORMA DE PAGO:
Los honorarios se liquidarán mensualmente contra la presentación de las respectivas facturas. El pago se realizará dentro de los 10 (diez) días hábiles posteriores a la presentación de la factura correspondiente.
El pago de los honorarios se hará mediante transferencia bancaria a un Banco de plaza, a la cuenta que el consultor oportunamente indique.
Si es profesional deberá estar al día con sus obligaciones tributarias ante DGI, BPS o Caja de Profesionales (la que corresponda) y Fondo de Solidaridad.
9.- OTRAS CONDICIONES ESPECIALES:
El contrato será intuito personae por lo que éste no podrá subcontratar ni ceder el objeto del mismo.
Toda información a la que se pueda acceder en cumplimiento del presente contrato se encuentra amparada por el secreto profesional con el alcance previsto en el art. 302 del Código Penal Uruguayo.
Postulaciones:
Los interesados deberán ingresar currículum vitae en el formulario electrónico que se encuentra en el Portal de Empleo de la FJR. No se admitirán postulaciones por otra vía. 
Fecha límite de postulación: domingo 27 de octubre de 2019.        ","
                Universitario en computación e informática.                Experiencia de 2 años en el área de Tecnologías de la información.                Manejo de programas:Javascript a avanzado.                Idioma Inglés a avanzado."
"https://trabajo.gallito.com.uy/anuncio/analista-vezzz","ANALISTA","BLUTRI SA","Asistente","Finanzas - Contabilidad - Auditoria","Hace 6 días ","Realizar las gestiones administrativas del proceso comercial
    Realizar registros contables.
    Introducir datos y textos en terminales informáticos en  ...","montevideo",2019-11-10 20:09:42,"
            Acatar con Responsabilidad y Disciplina la Oferta de Empleo        ","
            Realizar las gestiones administrativas del proceso comercial
    Realizar registros contables.
    Introducir datos y textos en terminales informáticos en condiciones de seguridad, calidad y eficiencia.
    Gestionar el archivo en soporte convencional e informático.
    Efectuar las actividades de apoyo administrativo de Recursos Humanos.
    Realizar las gestiones administrativas de tesorería
    Manejar aplicaciones ofimáticas en la gestión de la información y la documentación
    Agradable Ambiente laboral
    Bonos por Horas Extras 
    Gastos Medicos
    Dotacion de (Camisas y CHemise) con el logo de la Empresa
    Prestaciones
    Comisiones
    Transportes
    Disponibilidad Inmediata        ","
                Universitario en administración.                Experiencia de 1 año en el área de Recursos humanos."
"https://trabajo.gallito.com.uy/anuncio/andersen-tax-legal-auxiliar-contable-junior-qd8az","ANDERSEN TAX & LEGAL: AUXILIAR CONTABLE JUNIOR","ADVICE","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 días ","Andersen Tax & Legal es una firma miembro de Andersen Global, una asociación internacional con presencia en 60 países que brinda asesoría legal y contable. ...","montevideo",2019-11-10 20:09:42,"
            Buscamos:
Estudiantes de Ciencias Económicas o Administración de Empresas.
La posición requiere de un buen nivel de inglés, así como un dominio intermedio de Excel, conocimientos de sistemas de facturación electrónica y de programas contables representan competencias valoradas para el cargo.
Preferentemente con experiencia laboral previa en posiciones afines.        ","
            Andersen Tax & Legal es una firma miembro de Andersen Global, una asociación internacional con presencia en 60 países que brinda asesoría legal y contable. Con un equipo multidisciplinario de profesionales, se enfoca en brindar soluciones integrales a sus clientes tanto locales como internacionales.
Objetivos de la posición:
Llevará a cabo el registro de comprobantes.
Realizará tareas de contabilidad, como también balances y conciliaciones. 
Solicitará fondos realizando las transferencias de los clientes y elaborando el reporte mensual correspondiente.
Realizará declaraciones juradas mensuales y anuales.
Verificará el tipo de cambio.
Generará los respaldos necesarios de la información procesada, tanto física como electrónica.
Verificará el cierre del balance realizando los pagos correspondientes en BPS y DGI en tiempo y forma.
Será responsable del correcto archivo y organización de la documentación de los clientes calculando multas, recargos y boletos de pago.
Realizará planillas de IVA y registrará compras y ventas en planillas Excel.
Colaborará con demás tareas que le sean solicitadas y aseguren el buen funcionamiento del equipo.        ","
                Universitario en contabilidad.                                Manejo de programas:Excel a intermedio.                Idioma Inglés a avanzado."
"https://trabajo.gallito.com.uy/anuncio/andersen-tax-legal-contador-semi-senior-ptna5","ANDERSEN TAX & LEGAL: CONTADOR SEMI SENIOR","ADVICE","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 día ","Andersen Tax & Legal es una firma miembro de Andersen Global, una asociación internacional con presencia en 60 países que brinda asesoría legal y contable. ...","montevideo",2019-11-10 20:09:42,"
            Buscamos:
Egresados o estudiantes avanzados de Ciencias Económicas.
La posición requiere de un dominio intermedio de Excel, así como un buen nivel de inglés representa una competencia valorada para el cargo.
Contar con experiencia laboral previa en cargos afines así como en estudios contables o consultoras de mediano y gran porte.        ","
            Andersen Tax & Legal es una firma miembro de Andersen Global, una asociación internacional con presencia en 60 países que brinda asesoría legal y contable. Con un equipo multidisciplinario de profesionales, se enfoca en brindar soluciones integrales a sus clientes tanto locales como internacionales.
Objetivos de la posición:
Reunirá toda la información contable, preparando el reporte de la contabilidad mensual de los clientes y atendiendo eventuales dudas que puedan surgir por parte de los mismos.
Colaborará con el cierre de los balances.
Controlará los vencimientos de pagos y certificados.
Realizará las declaraciones juradas.
Llevará a cabo el seguimiento de tareas laborales; a saber, contratos de trabajo, planillas, altas/bajas y nóminas, entre otros.
Supervisará las actividades del Auxiliar Contable Junior, brindando el apoyo y las herramientas necesarias para un satisfactorio ejercicio del rol.
Ofrecerá su apoyo ante las tareas administrativas que le sean solicitadas.
Se responsabilizará del correcto cumplimiento de la normativa de calidad, participando en el sistema de gestión y aportando insumos para su mejora.
Velará por el cumplimiento de los procesos establecidos en el sistema de gestión.        ","
                Universitario en contabilidad.                Experiencia de 2 años en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Excel a avanzado.                Idioma Inglés a avanzado."
"https://trabajo.gallito.com.uy/anuncio/anineador-mecanico-t5tez","ALINEADOR - MECÁNICO","MARSOL","Técnico / Especialista","Producción","Hace 3 semanas ","ALINEADOR - MECÁNICO - GOMERIA (auto-camioneta-camion) COMPROMETIDO - RESPONSABLE - PRO-ACTIVO","montevideo",2019-11-10 20:09:42,"
            COMPROMETIDO - RESPONSABLE - PRO-ACTIVO        ","
            ALINEADOR - MECÁNICO - GOMERIA (auto-camioneta-camion)        ",NA
"https://trabajo.gallito.com.uy/anuncio/aprendiz-5794n","APRENDIZ","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Venta telefonica TRABAJO ESTABLE
PUNTUALIDAD","montevideo",2019-11-10 20:09:42,"
            TRABAJO ESTABLE
PUNTUALIDAD        ","
            Venta telefonica        ",NA
"https://trabajo.gallito.com.uy/anuncio/aprendiz-adelantado-medio-oficial-qu6ng","APRENDIZ ADELANTADO /MEDIO OFICIAL","ELEVAR","Técnico / Especialista","Producción","Hace 1 mes ","mantenimiento y reparacion de autoelevadores y maquinaria afin las propias del puesto siendo supervisado en la orden dada y calidad del rabajo","montevideo",2019-11-10 20:09:42,"
            las propias del puesto siendo supervisado en la orden dada y calidad del rabajo        ","
            mantenimiento y reparacion de autoelevadores y maquinaria afin        ",NA
"https://trabajo.gallito.com.uy/anuncio/aprendiz-cocina-y-tareas-varias-femenino-que-viva-cerca-mam-db25p","APRENDIZ COCINA Y TAREAS VARIAS FEMENINO QUE VIVA CERCA MAM","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","LEER TODO POR FAVOR 
Funciones:
<U+F0FC> Realizar el armado de las ordenes de pedidos.
<U+F0FC> Entrega de los pedidos a los clientes.
<U+F0FC> Colaboración en el sector de la  ...","montevideo",2019-11-10 20:09:42,"
            Requisitos:
<U+F0FC> Mayores de 18 años.
<U+F0FC> INDISPENSABLE VIVIR CERCA de zona mercado agrícola de montevideo
<U+F0FC> DISPONIBILIDAD PARA HACER HORARIO CORTADO.
<U+F0FC> Carne de salud vigente.
<U+F0FC> Gusto por el trabajo en equipo y colaboración.
<U+F0FC> Responsable.
<U+F0FC> Interés por el trabajo, con ganas de aprender.
Aspectos generales:
<U+F0FC> Horario jueves y viernes de 16:30 a 23:30 hrs sábados de 13:00 a 21:00 y domingo de 13:30 a 21:30 con disponibilidad para quedarse hasta el cierre. (ambos días)
<U+F0FC> Día martes horario cortado 12:30 a 15:30 y 19:00 a 23:00.
<U+F0FC> Descanso Jueves.
<U+F0FC> Sueldo 17.700 nominales.
Objeto del cargo:
El objetivo de esta posición será ayudar en el sector de la cocina, la preparación de los pedidos realizados por los clientes, limpieza y tareas varias. Asegurando la excelencia en cuanto a la atención, armado correcto de pedidos, garantizando al cliente un nivel de servicio óptimo.
IMPRESCINDIBLE VIVIR CERCA        ","
            LEER TODO POR FAVOR 
Funciones:
<U+F0FC> Realizar el armado de las ordenes de pedidos.
<U+F0FC> Entrega de los pedidos a los clientes.
<U+F0FC> Colaboración en el sector de la cocina.
<U+F0FC> Limpieza de las herramientas utilizadas para la labor.
<U+F0FC> Otras funciones.        ",NA
"https://trabajo.gallito.com.uy/anuncio/aprendiz-d6ast","APRENDIZ","olr","Peon","Producción","Hace 1 mes ","SELECCIONAMOS PERSONAL EXTRANJERO DE PREFERENCIA
ADJUNTE SU CURRICULUM Y ACALRE SUS HABILIDADES APRENDIZ","montevideo",2019-11-10 20:09:42,"
            APRENDIZ        ","
            SELECCIONAMOS PERSONAL EXTRANJERO DE PREFERENCIA
ADJUNTE SU CURRICULUM Y ACALRE SUS HABILIDADES        ",NA
"https://trabajo.gallito.com.uy/anuncio/aprendiz-de-instructor-de-manejo-88za2","APRENDIZ DE INSTRUCTOR DE MANEJO","Academia de Choferes Centenario","Peon","Servicios - Oficios","Hace 1 mes ","Enseñanza a futuros conductores....
Con previo curso de asesoramiento brindado por la misma academia.
Requisitos obligatorios:
Empresa Unipersonal.
Libreta ...","montevideo",2019-11-10 20:09:42,"
            Buen trato con los alumnos.
Conversadas en  futura entrevista.
(SOLO CURRICULUM CON FOTO ACTUAL.)
<U+25CF>Sin foto no se toman en cuenta.        ","
            Enseñanza a futuros conductores....
Con previo curso de asesoramiento brindado por la misma academia.
Requisitos obligatorios:
Empresa Unipersonal.
Libreta profesional con mas de dos años D, E y F. Sin multas Graves.
Que viva  serca del Estadio - la Unión o aledaños.","
                Ciclo básico en servicios de transporte.                Experiencia de  en el área de Otra.                Manejo de programas:Excel a basico.                Idioma Español a intermedio.Idioma Español a basico."
"https://trabajo.gallito.com.uy/anuncio/aprendiz-de-tornero-mz62z","APRENDIZ DE TORNERO","","Peon","Servicios - Oficios","Hace 1 semana "," Egresado de UTU o similar

Para fábrica de retenes y artículos de goma

con referencias","montevideo",2019-11-10 20:09:42,"
            Egresado de UTU o similar
Para fábrica de retenes y artículos de goma
con referencias        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/aprendiz-de-vidriero-zt2b2","APRENDIZ DE VIDRIERO","Vidriería La Paz  Ltda","Peon","Construcción - Arquitectura","Hace 1 semana ","Buscamos persona joven con ganas de aprender un oficio desde cero. Responsable, puntual y con motivación.
Le ofrecemos un lugar de trabajo seguro. Estamos  ...","montevideo",2019-11-10 20:09:42,"
            Puntual
Prolijo
Cuidado de sus herramientas de trabajo
Respetuoso con sus compañeros
Cumplidor        ","
            Buscamos persona joven con ganas de aprender un oficio desde cero. Responsable, puntual y con motivación.
Le ofrecemos un lugar de trabajo seguro. Estamos en el mercado hace más de 55 años.
Trabajamos de lunes a viernes, en la zona de tres cruces.
44 horas semanales.        ",NA
"https://trabajo.gallito.com.uy/anuncio/aprendiz-t4ne8","APRENDIZ","","Peon","Producción","Hace 3 semanas "," APRENDIZ imprenta necesita de 18 a 25 años,","montevideo",2019-11-10 20:09:42,"
            APRENDIZ imprenta necesita de 18 a 25 años,        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/aprendiz-ubr46","APRENDIZ","","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","AUXILIAR DE CALL CENTER HORARIO","montevideo",2019-11-10 20:09:42,"
            HORARIO        ","
            AUXILIAR DE CALL CENTER        ",NA
"https://trabajo.gallito.com.uy/anuncio/aprendiza-para-armar-pssa9","APRENDIZA PARA ARMAR","","Auxiliar","Ventas - Comercial","Hace 2 semanas "," Pedidos de cosméticos de 09:00 a 17:00 horas 

De lunes a viernes","montevideo",2019-11-10 20:09:42,"
            Pedidos de cosméticos de 09:00 a 17:00 horas 
De lunes a viernes        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/aquitecto-rn8y9","AQUITECTO","","Profesional","Construcción - Arquitectura","Hace 1 semana "," Con experiencia para estudio de arquitectura.","montevideo",2019-11-10 20:09:42,"
            Con experiencia para estudio de arquitectura.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/arquitecto-3bs56","ARQUITECTO","Empresa","Profesional","Construcción - Arquitectura","Hace 5 días "," Profesional con experiencia en Revit para integrar equipo de trabajo de reconocido estudio con sede en USA. 

Requisitos: Arquitecto/a recibido/a con 2 añ ...","montevideo",2019-11-10 20:09:42,"
            Profesional con experiencia en Revit para integrar equipo de trabajo de reconocido estudio con sede en USA. 
Requisitos: Arquitecto/a recibido/a con 2 años de experiencia laboral comprobable trabajando en Revit.
Inglés: manejo fluido a nivel oral y escrito (a evaluar)","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/arquitecto-empresarial-mobile-realidad-aumentada-y-realidad-virtual-sr-mztp3","ARQUITECTO EMPRESARIAL MOBILE, REALIDAD AUMENTADA Y REALIDAD VIRTUAL SR","Sinfor SRL","Analista","Tecnologías de la información","Hace 1 mes ","Ingeniero Analista de Sistemas - Con experiencia en Arquitectura de Aplicaciones IOS, Xcode en Objetive C.
•	Arquitecto de aplicaciones en Android – Androi ...","montevideo",2019-11-10 20:09:42,"
            •	Desarrollador senior de aplicaciones en otras soluciones móviles, Windows Phone, Universal Apps.
•	Desarrollador semi senior T-SQL
•	Desarrollo en Hololens
•	Conocimientos de frameworks de lectura de códigos de barra, códigos QR
•	Conocimientos de frameworks de comunicaciones, chat, peer-to-peer
•	Idioma inglés
Experiencia:
•	Trabajo en equipo con desarrolladores distribuidos geográficamente en distintas locaciones.
•	Experiencia comprobable de más de 3 años como arquitecto.
•	Experiencia en liderazgo de equipos.        ","
            Ingeniero Analista de Sistemas - Con experiencia en Arquitectura de Aplicaciones IOS, Xcode en Objetive C.
•	Arquitecto de aplicaciones en Android – Android Studio en Java
•	Arquitecto de aplicaciones ASP.Net MVC
•	Arquitecto de aplicaciones WEB, HTML5, Angular.
•	Desarrollador senior aplicaciones móviles en Unity
•	Desarrollador senior de aplicaciones .Net, Winform, WPF.
•	Desarrollo de aplicaciones basadas en los frameworks de SLAM: Wikitude, Vuforia, Arcode, Arkit        ","
                Universitario en informática.                Experiencia de 3 años en el área de Tecnologías de la información.                Manejo de programas:Html a avanzado.                Idioma Inglés a avanzado."
"https://trabajo.gallito.com.uy/anuncio/arquitecto-o-ingeniero-jefe-obras-r37zg","ARQUITECTO O INGENIERO JEFE OBRAS","","Profesional","Construcción - Arquitectura","Hace 2 semanas ","JEFE DE OBRAS Gerenciamiento en distintas obras de construcción que posee la empresa
Capacidad de mando y resolución ejecutiva de situaciones. 
Experiencia ...","montevideo",2019-11-10 20:09:42,"
            Gerenciamiento en distintas obras de construcción que posee la empresa
Capacidad de mando y resolución ejecutiva de situaciones. 
Experiencia previa mínimo 3 años comprobables. 
Excluyente uso fluido de project y/o cronogramas de obra.        ","
            JEFE DE OBRAS        ","
                Universitario en arquitectura y construcción.Universitario en ingeniería civil.                Experiencia de 3 años en el área de Construcción - arquitectura.                Manejo de programas:Excel a avanzado.Manejo de programas:Word a avanzado.Manejo de programas:Outlook a basico.                Idioma Español a avanzado."
"https://trabajo.gallito.com.uy/anuncio/arquitecto-para-anteproyecto-nhhyb","ARQUITECTO PARA ANTEPROYECTO","humphreys and partners","Profesional","Construcción - Arquitectura","Hace 1 mes ","Profesional con más de 5 años de experiencia en Diseño para desarrollo de proyectos de mediana complejidad Buenas herramientas de diseño
Capacidad resoluti ...","montevideo",2019-11-10 20:09:42,"
            Buenas herramientas de diseño
Capacidad resolutiva
Trabajo en equipo
Inglés muy fluido a nivel oral y escrito
Muy buen manejo de softwares de arquitectura        ","
            Profesional con más de 5 años de experiencia en Diseño para desarrollo de proyectos de mediana complejidad        ","
                Universitario en arquitectura y construcción.                Experiencia de 5 años a más en el área de Construcción - arquitectura.                                Idioma Inglés a avanzado."
